"rep","n","method","R2","RMSE"
14,1000,"enet",0.497416448072595,2.90541541317021
15,10,"enet",-26.6386630367904,4.67693810235291
15,20,"enet",-0.77713300646565,1.84618950832173
15,50,"enet",0.0586489406873862,4.3802855650901
15,100,"enet",-0.06437592244255,4.8341289315805
15,250,"enet",0.085073568123773,3.92074863836834
15,500,"enet",0.331917976390001,3.5516324690911
15,1000,"enet",0.574514555889226,2.94135616045878
16,10,"enet",-0.0642605333834345,4.00654021688792
16,20,"enet",-0.185242551702989,4.69508086402203
16,50,"enet",0.255910023511299,2.49900867720437
16,100,"enet",0.0570743233372281,4.25617761575962
16,250,"enet",0.162930200027949,3.86292154421121
16,500,"enet",0.44614986264877,3.08193910859293
16,1000,"enet",0.581419126729119,2.70672033460027
17,10,"enet",-18.6572140892988,1.51016661480259
17,20,"enet",-1.62086998785291,5.99943474689623
17,50,"enet",-0.150372694055783,4.9630798655267
17,100,"enet",0.109914056206972,4.24149465808155
17,250,"enet",0.200811884336494,3.83224730114143
17,500,"enet",0.308921917743328,3.89326453590342
17,1000,"enet",0.545893724637516,3.22171063476274
18,10,"enet",-2.19305056696923,3.76345582182132
18,20,"enet",-0.0610002464764181,4.02180090148051
18,50,"enet",-0.778266407946518,4.72805297137318
18,100,"enet",0.098001516857211,3.67956554487163
18,250,"enet",0.275830463584381,4.0443494121558
18,500,"enet",0.269318089955023,3.51443071323261
18,1000,"enet",0.547360288204445,2.94650098412863
19,10,"enet",-6.12581127449987,9.74169522574179
19,20,"enet",-0.120432330212745,6.46812533362026
19,50,"enet",0.296147836836013,3.82175205005228
19,100,"enet",-0.12490007952993,4.76241384265452
19,250,"enet",0.0488540240344563,4.5245795575934
19,500,"enet",0.306812692443083,3.62921725147544
19,1000,"enet",0.466441593463901,2.92936258845819
20,10,"enet",-15.0689594741023,6.64804329785709
20,20,"enet",-0.127791989333671,2.97928689544252
20,50,"enet",-0.0233667662318184,3.216860290895
20,100,"enet",0.155558408111921,3.9829786196369
20,250,"enet",0.00481596832619235,4.49193144419083
20,500,"enet",0.244421993953,3.43613823142208
20,1000,"enet",0.443694976607219,3.15816374913416
21,10,"enet",-2.04051553989329,2.56682153556082
21,20,"enet",-4.92160169451919,3.5712165385201
21,50,"enet",-0.584058969828065,4.52385799858665
21,100,"enet",0.0292228258140851,3.85661040134162
21,250,"enet",0.0888249576565624,4.40973288605677
21,500,"enet",0.417598412736644,3.60888610018425
21,1000,"enet",0.526770040534416,3.09585915520771
22,10,"enet",-0.816180551051832,2.75570601089467
22,20,"enet",-0.751768048793643,6.35756926029328
22,50,"enet",-0.342398219744753,4.84210177400079
22,100,"enet",-0.492667229619866,4.6259171967381
22,250,"enet",0.0713039076725285,4.54393247470819
22,500,"enet",0.350492234618341,3.45849834133909
22,1000,"enet",0.543449633708602,2.96666108286306
23,10,"enet",-0.462754926653062,0.744957603638393
23,20,"enet",-0.247692651841498,4.41401716756873
23,50,"enet",-0.396017457177784,4.39768370489188
23,100,"enet",0.0129780044335912,3.05774869446842
23,250,"enet",0.149221130618247,3.60289218995038
23,500,"enet",0.308482052412668,3.48646754028759
23,1000,"enet",0.572745076831683,2.83315820210695
24,10,"enet",-8729.03045878341,6.10814950675152
24,20,"enet",-0.739749192505157,6.45721587625358
24,50,"enet",-0.482575395848922,3.23036348055591
24,100,"enet",-0.0158416631947329,3.91267993808836
24,250,"enet",0.0586641382057962,3.69711602403825
24,500,"enet",0.327068186364236,3.65666953894916
24,1000,"enet",0.486193241386699,3.08811913113764
25,10,"enet",-0.0880074874812171,6.47880278439642
25,20,"enet",0.0508084589142587,5.71190502014769
25,50,"enet",-0.109933551521045,5.44517890242279
25,100,"enet",-0.216852698801257,5.03279700721785
25,250,"enet",0.190859625122024,4.02778811367141
25,500,"enet",0.182917859892748,3.73028747147462
25,1000,"enet",0.546450990171299,3.00673953828033
26,10,"enet",-6.62774501455957,7.7492847442553
26,20,"enet",-0.0401792758220747,4.88561160800836
26,50,"enet",-0.212244112008866,4.39816406481003
26,100,"enet",0.182575898157753,6.11556604861766
26,250,"enet",0.0701737489791643,4.08254148395359
26,500,"enet",0.288269835188683,4.10996548363496
26,1000,"enet",0.551368402907839,2.92069341331299
27,10,"enet",-0.953343413699338,7.31457934125964
27,20,"enet",-7.42953977448111,6.31502277761114
27,50,"enet",0.0334040877435284,5.10471644681027
27,100,"enet",0.0300284432657214,4.83116860296269
27,250,"enet",-0.233411004487617,4.60119616918702
27,500,"enet",0.427409812433368,3.42948629138059
27,1000,"enet",0.52446530151718,3.00455150872531
28,10,"enet",-1.11202402680707,4.93489481511502
28,20,"enet",-2.38402903729979,4.40983520046255
28,50,"enet",0.332905130530861,4.49529424422405
28,100,"enet",-0.300139090789704,4.726204564275
28,250,"enet",0.287933496100368,3.43543217060932
28,500,"enet",0.311309363588435,3.4451851880126
28,1000,"enet",0.485049465297645,2.92033550784691
29,10,"enet",-0.7050953883959,3.94588230648535
