"rep","n","method","R2","RMSE"
20,500,"adalasso",0.27615973003219,3.36319728097307
20,1000,"adalasso",0.429264936857009,3.19886145241425
21,10,"adalasso",-6.1400029186021,3.93342845582476
21,20,"adalasso",-7.09091148074227,4.17441202723428
21,50,"adalasso",-1.32108029187906,5.47606221583566
21,100,"adalasso",-0.014633465994452,3.94276217461128
21,250,"adalasso",0.333083612193359,3.77265481221103
21,500,"adalasso",0.356410116717181,3.79373075165981
21,1000,"adalasso",0.54891827655822,3.02254443537056
22,10,"adalasso",-0.377339849432445,2.39979381447115
22,20,"adalasso",-1.92903320406641,8.22081636664922
22,50,"adalasso",-0.0741836188390308,4.33144188914523
22,100,"adalasso",-0.624764602764012,4.82626961832743
22,250,"adalasso",-0.116700096143691,4.98268390055116
22,500,"adalasso",0.26436812820787,3.68065970281036
22,1000,"adalasso",0.549013829803438,2.94852760954791
23,10,"adalasso",-71.0626434945981,5.22878599430206
23,20,"adalasso",-0.247692651841498,4.41401716756873
23,50,"adalasso",0.260260930439218,3.20123711991749
23,100,"adalasso",-0.162289072052013,3.31814569402358
23,250,"adalasso",0.0331324088334478,3.84084181379352
23,500,"adalasso",0.195542939690429,3.76041115126347
23,1000,"adalasso",0.559342864391559,2.87725061572274
24,10,"adalasso",-5627.98532710361,4.90474956562005
24,20,"adalasso",-1.48838109727031,7.72254470200537
24,50,"adalasso",-4.1337034239119,6.0111613522583
24,100,"adalasso",-1.42860662135668,6.04978443933645
24,250,"adalasso",-0.22976122425782,4.22572446119578
24,500,"adalasso",0.265194092479672,3.82108328104233
24,1000,"adalasso",0.492247406988013,3.06987162398053
25,10,"adalasso",0.305269927648075,5.17710373650103
25,20,"adalasso",-0.136000148022577,6.24875132080319
25,50,"adalasso",-0.0625652259010798,5.32772086471805
25,100,"adalasso",-0.520480911936831,5.62575604220559
25,250,"adalasso",0.0847859337375106,4.28367015889329
25,500,"adalasso",0.145537767586966,3.81466037849043
25,1000,"adalasso",0.53761907452407,3.03587336499276
26,10,"adalasso",-9.65427838890544,9.1585254376468
26,20,"adalasso",-0.483191333505717,5.83395977090336
26,50,"adalasso",-0.0196403689013773,4.03366563224659
26,100,"adalasso",0.00618337929480561,6.74320044342114
26,250,"adalasso",-0.148262647207483,4.53680720138007
26,500,"adalasso",0.350636866696121,3.92576503404451
26,1000,"adalasso",0.533838517620536,2.97720839885407
27,10,"adalasso",-1.0601279720765,7.51185425703526
27,20,"adalasso",-8.07038597684169,6.55067228691078
