"rep","n","method","R2","RMSE"
76,10,"mcp",-7.69265913720399,1.93329225671208
76,20,"mcp",-0.108812420236462,4.25049985396127
76,50,"mcp",-0.182990481071662,7.47532541256949
76,100,"mcp",-0.00284413436556807,4.5313604310039
76,250,"mcp",0.263111995328739,4.53849672830574
76,500,"mcp",0.168379992719811,3.99110179470316
76,1000,"mcp",0.328310088408249,3.48343716990641
77,10,"mcp",-61.8950853578038,7.60849627171514
77,20,"mcp",-5.85997956762755,3.38051810496929
77,50,"mcp",0.0102560933814202,5.77028144364746
77,100,"mcp",-0.240111152051577,4.40853039362198
77,250,"mcp",0.0119624560815957,5.17119978975341
77,500,"mcp",0.12485629013426,4.41455917771733
77,1000,"mcp",0.350145519140704,3.43968078835922
78,10,"mcp",-0.596524096670496,2.10180386340395
78,20,"mcp",-5.21573973638187,4.32218996573158
78,50,"mcp",-0.290501484296411,3.91902179761104
78,100,"mcp",-0.0431571643774042,3.50723446689461
78,250,"mcp",-0.0148411576028833,4.28463750850363
78,500,"mcp",0.061863641598163,4.01659912323109
78,1000,"mcp",0.42859011895079,3.1071786582948
79,10,"mcp",-123.757449744317,3.50838156022551
79,20,"mcp",-3.15768529571328,3.29521936437613
79,50,"mcp",0.0529484730187617,4.14046481837256
79,100,"mcp",-0.00674565700693197,4.57170866180872
79,250,"mcp",0.042602236751706,3.94677169333657
79,500,"mcp",0.143798816468941,4.37023596028439
79,1000,"mcp",0.351434780714888,3.39944111434297
80,10,"mcp",-0.167404870861417,4.73269281058116
80,20,"mcp",-3.85322018852009,6.1909184283684
80,50,"mcp",-0.280216340704448,3.86101433607703
80,100,"mcp",-0.00917556285170917,4.16247024557054
80,250,"mcp",0.10864136997445,4.06514356924534
80,500,"mcp",0.241070693091296,3.37323498220719
80,1000,"mcp",0.250543285989878,3.4713380034739
81,10,"mcp",-0.191832653022569,3.15419945243954
81,20,"mcp",-0.00447333070117906,3.92177176789309
81,50,"mcp",-0.24613577580724,5.29271500552671
81,100,"mcp",-0.0822319718489202,4.30026468299457
81,250,"mcp",-0.0350626062922961,4.30448765228374
81,500,"mcp",0.156928218805363,3.99864497960815
81,1000,"mcp",0.328273376497664,3.63205979027355
82,10,"mcp",-1.19661169202237,5.38301419944032
82,20,"mcp",-0.0573963183010582,3.5035571749827
82,50,"mcp",-0.295357812849797,2.49005891434908
82,100,"mcp",-0.106509123862726,4.95466473846176
82,250,"mcp",-0.215334808355799,3.6878714022036
82,500,"mcp",0.172299717195169,3.37758863689194
82,1000,"mcp",0.240666119917398,3.46885237375596
83,10,"mcp",-1906.88302431111,2.24928441686317
83,20,"mcp",-0.521818738487276,3.56159786434935
83,50,"mcp",-0.0645952474428959,4.03331067200162
83,100,"mcp",-0.113283709851614,3.72664196931429
83,250,"mcp",-0.0588447128276002,4.563616414902
83,500,"mcp",0.29427819844136,3.58328462597333
83,1000,"mcp",0.368385870252127,3.70656693238494
84,10,"mcp",-0.390781543106659,2.01032437473192
84,20,"mcp",-1.97816295865797,8.89717700589951
84,50,"mcp",-0.014449235102771,4.76358572896106
84,100,"mcp",-0.183381140136347,4.12416251811241
84,250,"mcp",0.00182715763779018,4.29721859445672
84,500,"mcp",0.195429586113481,3.79596138327412
84,1000,"mcp",0.339974725150928,3.60213520791453
85,10,"mcp",-168.331684031867,3.29532221575015
85,20,"mcp",-0.142718709604006,3.3039057184709
85,50,"mcp",-0.00143975985883649,2.6255274733755
85,100,"mcp",-0.0293789887327556,3.80750757906395
85,250,"mcp",0.00700443472627488,3.1516179694995
85,500,"mcp",0.14165556565574,3.83181995032959
85,1000,"mcp",0.343621224992037,3.49185249750545
86,10,"mcp",-3.45542728475723,6.24487962774593
86,20,"mcp",-0.000443043447529545,5.90279843587528
86,50,"mcp",-0.2826939321886,4.9351663609155
86,100,"mcp",0.186012847362805,4.63353473195305
86,250,"mcp",0.0469459264593369,4.97272339615085
86,500,"mcp",0.227273157226819,3.81534068987833
86,1000,"mcp",0.369750067945196,3.37513963028974
87,10,"mcp",-0.0613617478378552,5.74302264359614
87,20,"mcp",-0.00309172979280614,6.56931813271969
87,50,"mcp",0.0223596654519544,3.61993796743589
87,100,"mcp",0.0189670017004556,4.6984244710183
87,250,"mcp",-0.0653929908618027,4.48210583155977
87,500,"mcp",0.130609186068458,4.75951436990281
87,1000,"mcp",0.424315898339725,3.3705822508167
88,10,"mcp",-3.97901239702123,1.17715112517064
88,20,"mcp",-1.33725141875678,6.66248145073153
88,50,"mcp",-1.0418844636448,3.88016314494458
88,100,"mcp",-0.174412926751909,4.34289788836048
88,250,"mcp",-0.0398425017871897,4.7357010460576
88,500,"mcp",0.264953077652755,3.45292327663508
88,1000,"mcp",0.439709056546733,3.52531521773661
89,10,"mcp",-0.00145181107747772,0.997444431764771
89,20,"mcp",-0.175571452202432,5.25330596646435
89,50,"mcp",-0.110141033215416,5.80710703705231
89,100,"mcp",-0.0265399039800467,3.90829532462749
89,250,"mcp",0.0741919220095675,4.49664500268677
89,500,"mcp",0.0627599636210101,3.9843592825709
89,1000,"mcp",0.33737231889958,3.60760880383109
90,10,"mcp",-0.27409066908621,8.16561032798698
90,20,"mcp",0.238800770825637,4.52260608869646
90,50,"mcp",0.226260226936287,2.53420561928645
90,100,"mcp",-0.117322420486703,4.75528497923649
90,250,"mcp",0.00729286899060266,4.64958868405541
90,500,"mcp",0.130885649167944,4.21231195410006
90,1000,"mcp",0.287013749430076,3.70033480853256
91,10,"mcp",-66.4160930201984,6.013647788092
91,20,"mcp",-0.987187492579234,3.58653433597432
91,50,"mcp",-0.0389477378923531,5.26461604207887
91,100,"mcp",-0.0405076786516789,4.13971449473475
91,250,"mcp",-0.150630016927419,3.72227664406333
91,500,"mcp",0.0590531532980794,4.15039351249471
91,1000,"mcp",0.365816795030701,3.59056297308328
92,10,"mcp",0.0722944994706215,1.83057890154014
92,20,"mcp",-6.52401306914323,4.57245921663367
92,50,"mcp",-0.464254845939071,4.6047963689332
92,100,"mcp",-0.0933469564611145,3.52575021474998
92,250,"mcp",0.0546153487851668,4.76597749589645
92,500,"mcp",0.121186545775674,4.02851651732804
92,1000,"mcp",0.119125808509924,3.63646853726196
93,10,"mcp",-4.36992937221021,3.67929208469823
93,20,"mcp",-0.166842445524824,2.94030547979092
93,50,"mcp",-0.0305599899832318,4.03489920537972
93,100,"mcp",-0.262051170772481,4.95830012631465
93,250,"mcp",0.125838235083856,4.3924529206834
93,500,"mcp",0.275349954299721,4.18180218527161
93,1000,"mcp",0.45469009558372,3.31679878616328
94,10,"mcp",-53.5146277101937,8.15316011920313
94,20,"mcp",-0.0230319675027233,3.7380164279513
94,50,"mcp",-0.225113478228029,5.53479996578363
94,100,"mcp",-0.00116775522106205,5.14113139906732
94,250,"mcp",0.048936974736004,3.71255168669054
94,500,"mcp",0.0943563674080687,3.38750764480311
94,1000,"mcp",0.245205199171368,3.4919226831739
95,10,"mcp",-3.68337928262916,2.19771540570993
95,20,"mcp",-0.138592720085256,1.28611411685446
95,50,"mcp",-0.295230759842344,4.81112590081073
95,100,"mcp",-0.588499095450841,4.70215637367964
95,250,"mcp",-0.0527217095996146,3.90924799110698
95,500,"mcp",0.274390691328872,3.78312813735808
95,1000,"mcp",0.378854613361363,3.71795190371681
96,10,"mcp",-0.128203061356227,2.91893058716316
96,20,"mcp",-0.178108426492811,3.61310543839857
96,50,"mcp",-0.228919202377362,4.13843708448901
96,100,"mcp",-0.245074500215334,4.96143815743418
96,250,"mcp",0.113162278834453,4.15863632174877
96,500,"mcp",0.289016538937814,4.20199688533859
96,1000,"mcp",0.184519751776011,3.56011982570196
97,10,"mcp",-49.0737093777705,3.00899194464567
97,20,"mcp",-0.898538960517486,4.19221490129128
97,50,"mcp",-0.175686843307856,3.17940100586959
97,100,"mcp",-3.33899578175423e-05,4.96678290541273
97,250,"mcp",0.0644147317450239,4.13734242038839
97,500,"mcp",0.26077553622296,3.55859132991201
97,1000,"mcp",0.396297137233624,3.34709465912953
98,10,"mcp",-1.35742789568239,4.78879058882036
98,20,"mcp",-1.15529188086164,4.56258577727409
98,50,"mcp",-0.0363252351774273,3.96611908380453
98,100,"mcp",-0.242039538203463,5.73331806030405
98,250,"mcp",0.0080568348210005,4.41376122317073
98,500,"mcp",0.120617481347636,3.54525738032844
98,1000,"mcp",0.31095644787745,3.57295051346188
99,10,"mcp",-1.6294045059817,5.61144157766345
99,20,"mcp",-0.0239298621598327,3.3102283967875
99,50,"mcp",0.0579309897508543,6.02993938461151
99,100,"mcp",-0.044188637373284,4.29153163738703
99,250,"mcp",0.0403031091752033,4.38524804160426
99,500,"mcp",0.132294770862069,4.10253401785607
99,1000,"mcp",0.488887215610424,3.06341668473741
100,10,"mcp",-2.11754025770219,5.23639820771145
100,20,"mcp",-0.00385137232619392,2.83734073111005
100,50,"mcp",-0.179030268692458,4.95085880400073
100,100,"mcp",-0.00680167693777944,3.71532110377934
100,250,"mcp",0.0680114929404246,4.19675459452108
100,500,"mcp",0.104692417092948,3.46197541519473
100,1000,"mcp",0.355382670599698,3.31967819975261
